aug_id,original_id,tender_title,released_date,project_name,project_or_tender,bidding_price,description,region,region_coordinates,place_of_bid,place_of_bid_coordinates,place_of_bid_opening,place_of_bid_opening_coordinates,bid_opening,status,country_code,bidding_start_date,bidding_end_date,bidding_agency
9ad42c42-482d-4571-88ff-3b38d6a93a76,1749-2340QYGG7006/03,Procurement of 1749-2340QYGG7006/03 Tunnel - type nitrogen - filled wave soldering and reflow welding equipment procurement(2),2023-05-04,Tunnel - type nitrogen - filled wave soldering and reflow welding equipment procurement,P,$100,Required field not presented in the source,Jiangsu Province,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"SUMEC INSTRUMENTS&amp;EQUIPMENT CO.,LTD."
e66de7c7-3418-42c8-be9f-166d6095c796,2748-2340JSKF1806/01,Procurement of 2748-2340JSKF1806/01 Project for Purchasing CT and MR of the Development Zone District of The First People's Hospital of Lianyungang(1),2023-05-04,Project for Purchasing CT and MR of the Development Zone District of The First People's Hospital of Lianyungang,P,$120,Required field not presented in the source,Jiangsu,Coordinates delay,"Room 506, Building B3, Jiangsu Life Science and Technology Innovation Park, 9 Weidi Road, Qixia District, Nanjing, Jiangsu Province, China",Coordinates delay,"Room 506, Building B3, Jiangsu Life Science and Technology Innovation Park, 9 Weidi Road, Qixia District, Nanjing, Jiangsu Province, China",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Jiangsu Science &amp; Technology Development Company Co., Ltd"
cb7dc762-230c-45a6-b5d0-6f38df0bab25,1639-234522190141,Procurement of 1639-234522190141 Headworn Neuron Ultrafine Imaging System (1),2023-05-04,Headworn Neuron Ultrafine Imaging System,P,$85,Required field not presented in the source,Shanghai,Coordinates delay,"16/F Hengda Plaza 285 Changshou Road, Shanghai",Coordinates delay,"16/F Hengda Plaza 285 Changshou Road, Shanghai",Coordinates delay,2023-05-15 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Shanghai Machinery Complete Equipment Group Corp.,Ltd."
4020f097-a42d-4b65-bf94-d83df04ba56a,1214-234004116WZN/03,Procurement of 1214-234004116WZN/03 Medical Equipments Purchasing Project(1),2023-05-04,Medical Equipments Purchasing Project,P,$150,Required field not presented in the source,JIANGSU PROVINCE,Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,2023-05-25 10:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"JIANGSU SAINTY HIGH-TECH CO.,LTD"
9d5b99d4-0147-4360-85c5-880dd04645c6,1214-234004116WZN/02,Procurement of 1214-234004116WZN/02 Medical Equipments Purchasing Project(1),2023-05-04,Medical Equipments Purchasing Project,P,$150,Required field not presented in the source,JIANGSU PROVINCE,Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,2023-05-25 10:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"JIANGSU SAINTY HIGH-TECH CO.,LTD"
3d34a800-0a93-4d0e-ac1b-30505df96820,1214-234004116WZN/01,Procurement of 1214-234004116WZN/01 Medical Equipments Purchasing Project(1),2023-05-04,Medical Equipments Purchasing Project,P,$150,Required field not presented in the source,JIANGSU PROVINCE,Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,2023-05-25 10:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"JIANGSU SAINTY HIGH-TECH CO.,LTD"
cf116a3d-6aac-4af2-9ca4-07f454e3cc13,0622-234005003027,"Procurement of 0622-234005003027 Procurement of 3D Optical Testing System for Hefei General Machinery Research Institute Co., Ltd(1)",2023-05-04,"Procurement of 3D Optical Testing System for Hefei General Machinery Research Institute Co., Ltd",P,$115,Required field not presented in the source,"Anhui Province, China",Coordinates delay,Submit encrypted electronic bidding documents through a high-quality cloud procurement platform,Coordinates delay,"Anhui Provincial Tendering Group Co., Ltd. 2nd Floor Fourth Bid Opening Room (Tendering Group Building, No. 236 Baohe Avenue, Hefei City)",Coordinates delay,2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Anhui Tendering Group INC.
c85508d8-b94f-40ed-ae61-9d71d3247075,3501-234DFGZYX025,Procurement of 3501-234DFGZYX025 Vehicle CAN data acquisition equipment(2),2023-05-04,Vehicle CAN data acquisition equipment,P,$150,Required field not presented in the source,"Guangdong Province, China",Coordinates delay,"Meeting Room 1, 1st Floor, Procurement Headquarters of Dongfeng Nissan Passenger Vehicle Company, No. 12 Fengshen Avenue, Huadu District, Guangzhou City, Guangdong Province",Coordinates delay,"Meeting Room 1, 1st Floor, Procurement Headquarters of Dongfeng Nissan Passenger Vehicle Company, No. 12 Fengshen Avenue, Huadu District, Guangzhou City, Guangdong Province",Coordinates delay,2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-05,2023-05-11,Dongfeng Consulting Co. Ltd
a7d2b8f8-0d49-4e11-bb1f-0f06254123db,0730-234011020181/01,Procurement of 0730-234011020181/01 Mass Transfer- Photoluminescence Inspection Machine(1),2023-05-04,Mass Transfer- Photoluminescence Inspection Machine,P,$600,Required field not presented in the source,"6999 West Xiangan Rd, Xiangan District, Xiamen City, Fujian Province, China",Coordinates delay,bid.aited.cn,Coordinates delay,bid.aited.cn,Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"AVIC International Trade &amp; Economic Development ., LTD"
67b13b13-7cde-4ad1-92db-ca0bf7c1d378,0730-234011020181/02,Procurement of 0730-234011020181/02 Mass Transfer- Automatic Optical Inspection Machine(1),2023-05-04,Mass Transfer- Automatic Optical Inspection Machine,P,$600,Required field not presented in the source,"6999 West Xiangan Rd, Xiangan District, Xiamen City, Fujian Province, China",Coordinates delay,bid.aited.cn,Coordinates delay,bid.aited.cn,Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"AVIC International Trade &amp; Economic Development ., LTD"
62f401a7-b01a-4ee1-8e9f-a2dac539cd8b,0768-2340CSIMC033,Procurement of 0768-2340CSIMC033 Procurement project of  freeze-drying machine for collagen dressing production workshop(2),2023-05-04,Procurement project of  freeze-drying machine for collagen dressing production workshop,P,$100,Required field not presented in the source,"Gansu Province, China",Coordinates delay,"Room 406, Building 1, Courtyard 19, Taiyanggong Middle Road, Chaoyang District, Beijing",Coordinates delay,"Room 406, Building 1, Courtyard 19, Taiyanggong Middle Road, Chaoyang District, Beijing",Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China National Scientific Instruments and Materials Co., Ltd."
cf924520-129a-4795-b39a-999c1a5a57ae,4197-214BOECQ0001/325,Procurement of 4197-214BOECQ0001/325 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(2),2023-05-04,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project,P,$1650,Required field not presented in the source,Chongqing. P. R. China,Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
f8fda615-bd8c-413e-8c90-f8298e6f9f9f,4197-214BOECQ0001/323,Procurement of 4197-214BOECQ0001/323 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(2),2023-05-04,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,Chongqing. P. R. China,Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
b2414c58-d386-40f3-9ec8-39198d793e71,4197-214BOECQ0001/322,Procurement of 4197-214BOECQ0001/322 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(2),2023-05-04,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,Chongqing. P. R. China,Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
8bf2a24f-bf9f-4fd5-875b-45ac5fc5cdce,0853-234010123001/02,Procurement of 0853-234010123001/02 CNC gantry tape wrapping machine(1),2023-05-04,CNC gantry tape wrapping machine,P,$160,Required field not presented in the source,Heilongjiang,Coordinates delay,"No. 1399, Chuangxin Road, Songbei District, Harbin",Coordinates delay,"No. 1399, Chuangxin Road, Songbei District, Harbin",Coordinates delay,2023-05-25 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,HARBIN ELECTRIC COMPANY LIMITED
eb6013a1-70bf-49bd-b964-fc28313fb0dc,0730-234011020169/01,Procurement of 0730-234011020169/01 Display measurement system (High and low temperature optical testing system)(1),2023-05-04,Display measurement system (High and low temperature optical testing system),P,$600,Required field not presented in the source,"6999 West Xiangan Rd, Xiangan District, Xiamen City, Fujian Province, China",Coordinates delay,bid.aited.cn,Coordinates delay,bid.aited.cn,Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"AVIC International Trade &amp; Economic Development ., LTD"
bd412411-1839-4c29-a622-50e4f1803f3e,4700-234A2023H014,"Procurement of 4700-234A2023H014 Pneumatic logistics system procurement project of Zhuqiao Hospital, Ninth People's Hospital Affiliated to Shanghai Jiao Tong University School of Medicine(1)",2023-05-04,"Pneumatic logistics system procurement project of Zhuqiao Hospital, Ninth People's Hospital Affiliated to Shanghai Jiao Tong University School of Medicine",P,$0,Required field not presented in the source,"Shanghai, China",Coordinates delay,"Conference Room, 11th Floor, Block B, 1539 Zhongxing Road, Shanghai",Coordinates delay,"Conference Room, 11th Floor, Block B, 1539 Zhongxing Road, Shanghai",Coordinates delay,2023-05-29 13:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Shang Hai Shen Kang Wei Sheng Ji Jian Guan Li You Xian Gong Si
7a9d33aa-137e-4066-b9de-c56c9d8974e0,4510-2340TZGF0045,"Procurement of 4510-2340TZGF0045 CNC horizontal turning and milling center  TZCO Engineering Gear-box Manufacturing Co., Ltd.(1)",2023-05-04,"CNC horizontal turning and milling center  TZCO Engineering Gear-box Manufacturing Co., Ltd.",P,$150,Required field not presented in the source,"Taiyuan, Shanxi Province",Coordinates delay,"Conference Room 345, Business Tower, Garden International Hotel, Taiyuan City, Shanxi Province",Coordinates delay,"Conference Room 345, Business Tower, Garden International Hotel, Taiyuan City, Shanxi Province",Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Shanghai Baohua International Tendering Co., Ltd North China branch"
25c7eff3-4a74-40f6-8538-b90cb33c3821,0720-2340zbzx0079,Procurement of 0720-2340zbzx0079 Cellular Catalyst of Ethylene Propylene Rubber Unit for PetroChina Jilin Petrochemical Company(2),2023-05-04,Cellular Catalyst of Ethylene Propylene Rubber Unit for PetroChina Jilin Petrochemical Company,P,$40,Required field not presented in the source,Jilin,Coordinates delay,China Petroleum Materials Company Limited,Coordinates delay,China Petroleum Materials Company Limited,Coordinates delay,2023-05-25 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,China Petroleum Materials Company Limited
7e082319-f7da-496b-b5ec-3ac847a66ead,0712-234062303023,Procurement of 0712-234062303023 Zhenhai Base (LPEC) Residue Oil Hydrodesulfurization Orifice Flowmeter Bidding Project(1),2023-05-03,Zhenhai Base (LPEC) Residue Oil Hydrodesulfurization Orifice Flowmeter Bidding Project,P,$40,Required field not presented in the source,Zhejiang Province,Coordinates delay,"7 / F, NO.176 Shihua Road, Huangpu District, Guangzhou City, China",Coordinates delay,"7 / F, NO.176 Shihua Road, Huangpu District, Guangzhou City, China",Coordinates delay,2023-05-16 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-03,2023-05-09,"Sinopec International Co.,Ltd."
7748dd5c-b682-4a57-a5ff-9fbf6b7316cf,2465-234010100030,"Procurement of 2465-234010100030 ICB OF refrigeration system (CENTRIFUGAL COMPRESSOR and its supporting equipment) oF 400KTA VCM plant Under TIANJIN BOHUA CHEMICAL DEVELOPMENT CO., LTD. Chlor-Alkali Intergration Project Phase II(2)",2023-04-30,"ICB OF refrigeration system (CENTRIFUGAL COMPRESSOR and its supporting equipment) oF 400KTA VCM plant Under TIANJIN BOHUA CHEMICAL DEVELOPMENT CO., LTD. Chlor-Alkali Intergration Project Phase II",P,$120,Required field not presented in the source,"Tianjin,China",Coordinates delay,Online bid opening at https://www. chinabidding. com,Coordinates delay,"Online bid opening at website of https://www. chinabidding.com  Detailed progress could be consulted with the web service hot line,or the Tendering Agent.",Coordinates delay,2023-05-23 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-30,2023-05-09,Tianjin Bohai Chemical Industries Imp.&amp;Exp. Corp.
42b23041-b559-4f53-8b1b-722b64a0004f,0687-234020230028,Procurement of 0687-234020230028 2023 Centralized Procurement of large-scale Medical Equipment for third-level public Hospitals at provincial level (I)(1),2023-04-28,2023 Centralized Procurement of large-scale Medical Equipment for third-level public Hospitals at provincial level (I),P,$72,Required field not presented in the source,Hainan Province of China,Coordinates delay,"Hainan Branch of Sichuan International Bidding Co., LTD. (Room 704, 7th Floor, Huitong Building, No. 26 Guomao Road, Longhua District, Haikou, Hainan)",Coordinates delay,"Hainan Branch of Sichuan International Bidding Co., LTD. (Room 704, 7th Floor, Huitong Building, No. 26 Guomao Road, Longhua District, Haikou, Hainan)",Coordinates delay,2023-05-19 15:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-28,2023-05-09,"Sichuan International Tendering Co.,Ltd."
18d89b9f-5a31-42b2-b828-39614aa4b619,3937-234JY2023035/04,Procurement of 3937-234JY2023035/04 Centralized procurement of large medical equipment in provincial-level III public hospitals (II) (1),2023-04-28,Centralized procurement of large medical equipment in provincial-level III public hospitals (II),P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999"," 201, Hainan Jianyun Bid Opening Room 2, Unit 2, Building 4, Mingshi Yuan, Guorui City, Daying Shandong Road, Meilan District, Haikou City, Hainan Province",Coordinates delay," 201, Hainan Jianyun Bid Opening Room 2, Unit 2, Building 4, Mingshi Yuan, Guorui City, Daying Shandong Road, Meilan District, Haikou City, Hainan Province",Coordinates delay,2023-05-19 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-28,2023-05-09,hainanjianyunxiangmuguanliyouxianggongsi
0c16c65f-32b3-4e61-b8a3-4bea7c80c68e,3937-234JY2023035/03,Procurement of 3937-234JY2023035/03 Centralized procurement of large medical equipment in provincial-level III public hospitals (II)(1),2023-04-28,Centralized procurement of large medical equipment in provincial-level III public hospitals (II),P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999","201, Hainan Jianyun Bid Opening Room 2, Unit 2, Building 4, Mingshi Yuan, Guorui City, Daying Shandong Road, Meilan District, Haikou City, Hainan Province",Coordinates delay,"201, Hainan Jianyun Bid Opening Room 2, Unit 2, Building 4, Mingshi Yuan, Guorui City, Daying Shandong Road, Meilan District, Haikou City, Hainan Province",Coordinates delay,2023-05-19 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-28,2023-05-09,hainanjianyunxiangmuguanliyouxianggongsi
5351fb85-3969-4651-aaab-dbfc681c97d3,0712-234042303010,Procurement of 0712-234042303010 Temperature reduction and pressure reducer for Hainan refining and fuel oil boiler project(2),2023-04-28,Temperature reduction and pressure reducer for Hainan refining and fuel oil boiler project,P,$40,Required field not presented in the source,hainan province,Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,2023-05-10 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-28,2023-05-09,"Sinopec International Co.,Ltd."
