$id,$type,id,vendorIdentifier,vendorName,contractId,contractName,projectEngineerManagerName,districtCode,districtDescription,countyCode,countyDescription,active,primeProjectId,federalAidProjectId,description,contractType,contractTypeDescription,minContractTypeDescription,projectTypeDescription,projectWorkTypeDescription,projectMixDescription,plannedProgramDescription,daysUsed,originalContractDays,holidays,totalTimeAdded,totalWeatherDays,tropicalWeatherAmount,weatherTypeOne,weatherTypeTwo,fundingType,categoryCode,categoryDescription,conventional,gisLink,mapUrl,workBeginDate,lettingLocation,hasEstimate,contractStatus,adjustedContractDays,currentContractDays,originalContractAmount,currentContractAmount,changeOrderAmount,estimatePaidToDate,percentChangeInDollar,percentChangeInTime,numberOfDaysFromFinalAcceptance,lettingDate,awardDate,executedDate,timeBeganDate,finalAcceptedDate,startDate,estimatedCompletion,residentEngineerName,residentOffice,projectAdministratorName,pendingAmount
11030965,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999235,F274431832,BLACKTIP SERVICES INCORPORATED,,E7N90,"Ostoski, Julie",07,SEVENTH,15,PINELLAS,True,44822115201,N/A,US 19A/SR 595 - URBAN CORRIDOR IMPROVEMENTSFROM US92/SR 687/4TH ST N TO 6TH ST N,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,URBAN CORRIDOR IMPROVEMENTS,,0.0,120.0,0,0,0,0.0,0.0,0.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,EXECUTED,0,120,679686.2,679686.2,0.0,0.0,0.0,0.0,0,2022-01-12T00:00:00Z,2022-02-04T00:00:00Z,2022-02-15T00:00:00Z,,,2022-02-15T00:00:00Z,2022-06-15T00:00:00Z,,,,0.0
11030966,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999236,F650446255,"QUINN CONSTRUCTION, INC.",,E7N76,"Ostoski, Julie",07,SEVENTH,15,PINELLAS,True,43956515201,N/A,"MOVEABLE JOHNS PASS BRIDGE REPAIR-REHABJOHNS PASS BRIDGE, 150253 150254",CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,90.0,300.0,3,8,5,0.0,0.0,5.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-04-19T00:00:00Z,DIST,True,WORK BEGUN,8,308,6600000.0,6600000.0,0.0,2023761.21,0.0,0.0,0,2021-03-10T00:00:00Z,2021-04-02T00:00:00Z,2021-04-14T00:00:00Z,2022-04-19T00:00:00Z,,2022-04-19T00:00:00Z,2023-03-20T00:00:00Z,,,,0.0
11030967,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999237,F411224817,"ABHE & SVOBODA, INC.",,E7N73,"Ostoski, Julie",07,SEVENTH,15,PINELLAS,True,43955315201,N/A,I-275 SUNSHINE SKYWAY BRIDGE REPAIR-REHABSUNSHINE SKYWAY BRIDGE #150189 OVER TAMPA BAY,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,390.0,240.0,22,94,72,0.0,0.0,72.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-07-19T00:00:00Z,DIST,True,WORK BEGUN,94,334,6131310.0,6131310.0,0.0,2525265.88,0.0,0.0,0,2021-02-10T00:00:00Z,2021-02-26T00:00:00Z,2021-03-11T00:00:00Z,2021-07-07T00:00:00Z,,2021-07-19T00:00:00Z,2022-03-30T00:00:00Z,,,,0.0
11030968,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999238,F841163868,"SEMA CONSTRUCTION, INC.",,E7N56,"Matthews, Tyler",07,SEVENTH,08,HERNANDO,True,43726425201,N/A,"GOOD NEIGHBOR TRAIL SR 50Good Neighbor Trail in Downtown Brooksville along SR 50A, US41 and Main St.",CC,CC-Const Contract,Construction Contracts,C,Z-Other,BIKE PATH/TRAIL,,0.0,650.0,0,0,0,0.0,0.0,0.0,State,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,650,19975000.0,19975000.0,0.0,0.0,0.0,0.0,0,2022-05-27T00:00:00Z,2022-06-21T00:00:00Z,2022-07-08T00:00:00Z,,,2022-07-08T00:00:00Z,2024-04-18T00:00:00Z,,,,0.0
11030969,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999239,F263552913,"SUPERIOR CONSTRUCTION COMPANY SOUTHEAST, LLC",,E7M37,"Matthews, Tyler",07,SEVENTH,14,PASCO,True,43514215201,N/A,SR 52 REALIGNMENT/ NEW ROAD CONSTRUCTIONFROM URADCO PLACE TO W OF FORT KING ROAD,CC,CC-Const Contract,Construction Contracts,C,X1-New Construction,NEW ROAD CONSTRUCTION,,944.0,1300.0,63,138,75,0.0,0.0,75.0,State,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-11-12T00:00:00Z,DIST,True,WORK BEGUN,138,1438,80980890.0,81956833.36,975943.36,72796091.55,0.01,0.0,0,2019-07-31T00:00:00Z,2019-08-19T00:00:00Z,2019-09-03T00:00:00Z,2019-11-12T00:00:00Z,,2019-11-12T00:00:00Z,2023-07-09T00:00:00Z,,,,0.0
11030970,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999240,F352566788,ARCHER WESTERN-DEMOYA JOINT VEN,,E7J46,"Chin, Mellsisa",07,SEVENTH,15,PINELLAS,True,43388015201,1316003U,GATEWAY EXPRESSWAY & I 275 NEW ROAD CONSTRUCTIONFROM SOUTH OF GANDY BLVD TO 4TH STREET NORTH,CDB,CDB-Const Design Build,Design Build Contracts,C,Z-Other,NEW ROAD CONSTRUCTION,,1792.0,1300.0,145,644,199,165303.07,0.0,197.0,Federal,H,Over $15M,False,True,https://data.fdot.gov/road/projects/#/ContractId=,2017-08-21T00:00:00Z,DIST,True,NTP ISSUED,644,1944,544690000.0,595219433.73,50529433.73,523654763.46,0.09,0.0,0,2017-05-25T00:00:00Z,2017-06-23T00:00:00Z,2017-07-20T00:00:00Z,2017-08-21T00:00:00Z,,2017-08-21T00:00:00Z,2021-04-17T00:00:00Z,,,,0.0
11030971,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999241,F134122485,"FREYSSINET, INC.",,E6N55,"Sabbag, Tony",06,SIXTH,90,MONROE,True,44196815201,N/A,SR 5-OVERSEAS HWY LIGNUMVITAE CHANNEL90060000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,196.0,280.0,5,39,34,0.0,0.0,34.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-01-03T00:00:00Z,DIST,True,WORK BEGUN,39,319,757063.1,757063.1,0.0,126637.0,0.0,0.0,0,2021-08-26T00:00:00Z,2021-09-15T00:00:00Z,2021-09-24T00:00:00Z,2022-01-03T00:00:00Z,,2022-01-03T00:00:00Z,2022-12-12T00:00:00Z,,,,0.0
11030972,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999242,F481277685,"JVA ENGINEERING CONTRACTOR, INC",,E6N47,"Lledo, Francisco",06,SIXTH,87,MIAMI-DADE,True,44445015201,N/A,SR 972/SW 13TH ST/SW 3RD AVE/CORAL WAY at  SW 15TH RD87054000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,ROUNDABOUT,,0.0,250.0,0,0,0,0.0,0.0,0.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,250,2697327.22,2697327.22,0.0,0.0,0.0,0.0,0,2022-05-26T00:00:00Z,2022-06-20T00:00:00Z,2022-07-05T00:00:00Z,,,2022-07-05T00:00:00Z,2023-03-12T00:00:00Z,,,,0.0
11030973,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999243,F263552913,"SUPERIOR CONSTRUCTION COMPANY SOUTHEAST, LLC",,E5Y47,"Vallier, Rick",05,FIFTH,11,LAKE,True,23827575201,3141036P,WEKIVA PARKWAY SECTION 6 SR429-46 -FAOWEKIVA PARKWAY SECTION 6,CDB,CDB-Const Design Build,Design Build Contracts,C,X1-New Construction,NEW ROAD CONSTRUCTION,,1847.0,1270.0,192,616,193,368153.65,41.0,146.0,Federal,H,Over $15M,False,True,https://data.fdot.gov/road/projects/#/ContractId=,2017-10-18T00:00:00Z,DIST,True,WORK BEGUN,616,1886,234544468.0,243407728.18,8863260.18,246170720.45,0.04,0.0,0,2017-03-22T00:00:00Z,2017-05-02T00:00:00Z,2017-05-30T00:00:00Z,2017-06-27T00:00:00Z,,2017-10-18T00:00:00Z,2021-05-15T00:00:00Z,,,,0.0
11030974,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999244,F264318212,"CARR CONSTRUCTION, LLC",,E59A9,"Kemp, Wilkes",05,FIFTH,70,BREVARD,True,43913015201,N/A,SR500/US 192 (STA)70050000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,TRAFFIC SIGNAL UPDATE,,0.0,140.0,0,0,0,0.0,0.0,0.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,140,679529.37,679529.37,0.0,0.0,0.0,0.0,0,2022-01-04T00:00:00Z,2022-01-24T00:00:00Z,2022-02-10T00:00:00Z,,,2022-02-10T00:00:00Z,2022-06-30T00:00:00Z,,,,0.0
11030975,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999245,F591641879,SEACOAST INCORPORATED,,E59A7,"Marcoux, Robert",05,FIFTH,70,BREVARD,True,44713615201,N/A,SR 518/EAU GALLIE HIGH LEVEL BRIDGE700184 FENDER REHAB (STA)70120000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,0.0,100.0,0,0,0,0.0,0.0,0.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,True,NTP ISSUED,0,100,934149.0,934149.0,0.0,32500.0,0.0,0.0,0,2022-03-01T00:00:00Z,2022-03-21T00:00:00Z,2022-04-01T00:00:00Z,,,2022-04-01T00:00:00Z,2022-07-10T00:00:00Z,,,,0.0
11030976,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999246,F208429863,SICE INC,,E59A5,"McLemore, Wade",05,FIFTH,75,ORANGE,True,44780715201,D521016B,SMART ORLANDO DOWNTOWN ADVANCED TRAFFIC OPS PEFORMANCE (FAO)Midpoint,CDB,CDB-Const Design Build,Design Build Contracts,C,X7-Traffic Operations,ATMS - ARTERIAL TRAFFIC MGMT,,2.0,270.0,0,0,0,0.0,0.0,0.0,Federal,C,$500K - $1M,False,False,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,True,NTP ISSUED,0,270,973615.0,973615.0,0.0,23481.58,0.0,0.0,0,2022-04-06T00:00:00Z,2022-05-03T00:00:00Z,2022-05-13T00:00:00Z,2022-06-13T00:00:00Z,,2022-06-13T00:00:00Z,2023-03-11T00:00:00Z,,,,0.0
11030977,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999247,F591233559,"HALIFAX PAVING, INC.",,E51A8,"Madrid, Karen",05,FIFTH,11,LAKE,True,43793815201,N/A,SR 19 (STA)11100000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,100.0,178.0,4,4,0,0.0,0.0,0.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-05-14T00:00:00Z,DIST,True,WORK BEGUN,4,182,2535605.13,2535605.13,0.0,306061.04,0.0,0.0,0,2021-11-02T00:00:00Z,2021-11-22T00:00:00Z,2021-12-15T00:00:00Z,2022-05-14T00:00:00Z,,2022-05-14T00:00:00Z,2022-12-14T00:00:00Z,,,,0.0
11030978,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999248,F591616643,"NELSON, DAVID, CONSTRUCTION CO.",,E51A0,"Jaggers, Eric",05,FIFTH,18,SUMTER,True,43856235201,N/A,I-75 (SR 93) SUMTER COUNTY SOUTHBOUND REST AREA (STA)18130000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,REST AREA,,424.0,470.0,22,54,32,0.0,8.0,23.0,State,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-05-20T00:00:00Z,DIST,True,WORK BEGUN,54,524,14521513.7,14521513.7,0.0,10225026.89,0.0,0.0,0,2021-02-16T00:00:00Z,2021-03-08T00:00:00Z,2021-03-23T00:00:00Z,2021-05-20T00:00:00Z,,2021-05-20T00:00:00Z,2022-10-07T00:00:00Z,,,,0.0
11030979,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999249,F593155035,"P & S PAVING, INC.",,E50B4,"Coe, Frederick",05,FIFTH,79,VOLUSIA,True,44290615201,N/A,SR 400  (STA)79001000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,0.0,200.0,0,0,0,0.0,0.0,0.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,EXECUTED,0,200,3079406.0,3079406.0,0.0,0.0,0.0,0.0,0,2022-07-06T00:00:00Z,2022-07-25T00:00:00Z,2022-08-02T00:00:00Z,,,2022-08-02T00:00:00Z,2023-02-18T00:00:00Z,,,,0.0
11030980,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999250,F461192152,UAG CONSTRUCTION LLC,,E50B1,"Kemp, Wilkes",05,FIFTH,70,BREVARD,True,44518315201,N/A,SR 518 (STA)70120004,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,INTERSECTION IMPROVEMENT,,0.0,100.0,0,0,0,0.0,0.0,0.0,State,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,100,387232.32,387232.32,0.0,0.0,0.0,0.0,0,2022-05-03T00:00:00Z,2022-05-23T00:00:00Z,2022-06-07T00:00:00Z,,,2022-06-07T00:00:00Z,2022-09-15T00:00:00Z,,,,0.0
11030981,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999251,F581401468,PREFERRED MATERIALS INC.,,E50B0,"Williams, Trevor",05,FIFTH,92,OSCEOLA,True,44521015201,N/A,SR 600 STA92010000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,0.0,500.0,0,0,0,0.0,0.0,0.0,State,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,500,14284634.44,14284634.44,0.0,0.0,0.0,0.0,0,2022-04-05T00:00:00Z,2022-04-25T00:00:00Z,2022-05-03T00:00:00Z,,,2022-05-03T00:00:00Z,2023-09-15T00:00:00Z,,,,0.0
11030982,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999252,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,E4W03,"Lawrence, Chloann",04,FOURTH,88,INDIAN RIVER,True,43264535201,N/A,TREASURE COAST PUSH BUTTON CONTRACT ROADWAYMidpointTREASURE COAST PUSH BUTTON CONTRACT ROADWAY,CPB,CPB-Const Push Button,Push Button Contracts,C,X7-Traffic Operations,MISCELLANEOUS CONSTRUCTION,,0.0,730.0,0,0,0,0.0,0.0,0.0,State,D,$1M - $2M,True,False,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,730,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0,2022-05-27T00:00:00Z,2022-07-14T00:00:00Z,2022-07-25T00:00:00Z,,,2022-07-25T00:00:00Z,2024-07-24T00:00:00Z,,,,0.0
11030983,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999253,F591858994,"TRAFFIC CONTROL DEVICES, LLC",,E4V82,"Lawrence, Chloann",04,FOURTH,88,INDIAN RIVER,True,43974515201,N/A,TREASURE COAST P. B. CONTRACT TRAFFIC SIGNAL CONSTMidpointTREASURE COAST PUSHBUTTON CONTRACT TRAFFIC SIGNAL CONST,CPB,CPB-Const Push Button,Push Button Contracts,C,Z-Other,TRAFFIC CONTROL DEVICES/SYSTEM,,0.0,730.0,0,0,0,0.0,0.0,0.0,State,D,$1M - $2M,True,False,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,EXECUTED,0,730,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0,2022-04-01T00:00:00Z,2022-05-03T00:00:00Z,2022-05-23T00:00:00Z,2022-07-06T00:00:00Z,,2022-07-06T00:00:00Z,2024-07-05T00:00:00Z,,,,0.0
11030984,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999254,F980461222,OHLA USA INC,,E4V75,"Droge, Jon",04,FOURTH,93,PALM BEACH,True,44172215201,N/A,SR-80/SOUTHERN BLVD - INTERSECTION IMPROVEMENT93120000SR-80/SOUTHERN BLVDAT AUSTRALIAN AVE EB TO NB OFF-RAMP,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,INTERSECTION IMPROVEMENT,,29.0,156.0,0,1,1,0.0,0.0,1.0,State,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-25T00:00:00Z,DIST,True,WORK BEGUN,1,157,1455254.92,1455254.92,0.0,144312.47,0.0,0.0,0,2022-02-04T00:00:00Z,2022-03-08T00:00:00Z,2022-03-25T00:00:00Z,2022-07-24T00:00:00Z,,2022-07-25T00:00:00Z,2023-01-24T00:00:00Z,,,,0.0
11030985,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999255,F592098662,"RANGER CONSTRUCTION INDUSTRIES, INC.",,E4V74,"Jacobs, Michael",04,FOURTH,94,ST. LUCIE,True,43975415201,N/A,SR-9/I-95 NB AND SB RAMPS INTERCHANGE IMPROVEMENT94001007SR-9/I-95 NORTHBOUNDAND SOUTHBOUND OFF-RAMPSAT MIDWAY RD.,CC,CC-Const Contract,Construction Contracts,C,X4-Widening & Resurfacing,INTERCHANGE IMPROVEMENT,,0.0,220.0,0,0,0,0.0,0.0,0.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,220,2591420.73,2591420.73,0.0,0.0,0.0,0.0,0,2022-03-04T00:00:00Z,2022-04-07T00:00:00Z,2022-04-22T00:00:00Z,,,2022-04-22T00:00:00Z,2022-11-28T00:00:00Z,,,,0.0
11030986,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999256,F590753039,"WEEKLEY ASPHALT PAVING, INC.",,E4V59,"Furrey, Tyler",04,FOURTH,86,BROWARD,True,44136015201,N/A,A1A MOBILITY IMPROVEMENTS FR S TOWN LIMIT OF HILLSBORO BCH86050000A1A MOBILITY IMPROVEMENTS FR S TOWN LIMIT OFHILLSBORO BCH TO,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,66.0,398.0,1,3,2,0.0,0.0,2.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-06-20T00:00:00Z,DIST,True,WORK BEGUN,3,401,6377643.85,6377643.85,0.0,921430.63,0.0,0.0,0,2022-03-04T00:00:00Z,2022-04-07T00:00:00Z,2022-04-15T00:00:00Z,2022-06-17T00:00:00Z,,2022-06-20T00:00:00Z,2023-08-27T00:00:00Z,,,,0.0
11030987,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999257,F590753039,"WEEKLEY ASPHALT PAVING, INC.",,E4V57,"VanWhervin, Donald",04,FOURTH,86,BROWARD,True,42924945201,N/A,BROWARD CO. PUSH BUTTON CONTRACT TRAFFIC OPSMidpointBROWARD COUNTY PUSHBUTTON CONTRACT TRAFFIC OPS - ROADWAY,CPB,CPB-Const Push Button,Push Button Contracts,C,X8-Miscellaneous Construction,MISCELLANEOUS CONSTRUCTION,,0.0,730.0,0,0,0,0.0,0.0,0.0,State,D,$1M - $2M,True,False,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,730,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0,2021-12-03T00:00:00Z,2022-01-06T00:00:00Z,2022-01-24T00:00:00Z,2022-02-21T00:00:00Z,,2022-02-21T00:00:00Z,2024-02-21T00:00:00Z,,,,0.0
11030988,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999258,F592073526,"ENGINEER CONTROL SYSTEMS, CORPORATION",,E4V55,"Nemati, Erik",04,FOURTH,86,BROWARD,True,44359415201,N/A,SR5 US1 BRIDGE-fender REPAIR  860001 Dania cutoff canal br86010000SR5 US1 BRIDGE-fender REPAIR  860001 Dania cutoff canal br,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,0.0,127.0,0,0,0,0.0,0.0,0.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,True,NTP ISSUED,0,127,895596.0,895596.0,0.0,0.0,0.0,0.0,0,2022-05-06T00:00:00Z,2022-06-08T00:00:00Z,2022-06-27T00:00:00Z,,,2022-06-27T00:00:00Z,2022-11-01T00:00:00Z,,,,0.0
11030989,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999259,F650814419,ZAHLENE ENTERPRISES INC.,,E4V54,"Gandjei, Khosrow",04,FOURTH,93,PALM BEACH,True,43787815201,N/A,SR-809 MILITARY TRAIL AT FOREST HILL BLVD93016000SR-809 MILITARY TRAIL AT FOREST HILL BLVD,CC,CC-Const Contract,Construction Contracts,C,X4-Widening & Resurfacing,INTERSECTION IMPROVEMENT,,0.0,748.0,0,0,0,0.0,0.0,0.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,True,NTP ISSUED,0,748,6850981.62,6850981.62,0.0,0.0,0.0,0.0,0,2022-05-06T00:00:00Z,2022-06-08T00:00:00Z,2022-06-27T00:00:00Z,,,2022-06-27T00:00:00Z,2024-07-14T00:00:00Z,,,,0.0
11030990,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999260,F980461222,OHLA USA INC,,E4V49,"Watt, Aaron",04,FOURTH,89,MARTIN,True,44399515201,N/A,RESURFACING89060000SR-76 FROM N. OF SWCABANA POINT CIRCLE TO SR-5/US-1,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,2.0,320.0,0,0,0,0.0,0.0,0.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-25T00:00:00Z,DIST,True,WORK BEGUN,0,320,5064094.62,5064094.62,0.0,235037.84,0.0,0.0,0,2021-12-03T00:00:00Z,2022-01-06T00:00:00Z,2022-01-21T00:00:00Z,2022-07-25T00:00:00Z,,2022-07-25T00:00:00Z,2023-06-11T00:00:00Z,,,,0.0
11030991,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999261,F593682914,"SEMINOLE EQUIPMENT, INC.",,E4V48,"Grey, William",04,FOURTH,86,BROWARD,True,44346115201,N/A,PARK N RIDE AT SR-842  AND I-95 BRIDGE PAINTING86070143PARK N RIDE AT SR-842  AND I-95 BRIDGE PAINTING,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE - PAINTING,,0.0,719.0,0,0,0,0.0,0.0,0.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,DIST,False,NTP ISSUED,0,719,6383851.12,6383851.12,0.0,0.0,0.0,0.0,0,2022-05-06T00:00:00Z,2022-06-08T00:00:00Z,2022-06-27T00:00:00Z,,,2022-06-27T00:00:00Z,2024-06-15T00:00:00Z,,,,0.0
11030992,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999262,F461187423,"SOUTHERN ROAD & BRIDGE, LLC",,E4V29,"Nemati, Erik",04,FOURTH,86,BROWARD,True,44400915201,N/A,SR A1A/17TH ST MERCEDES RIVER BRIDGE-REP./REH.86180000SR A1A/17TH ST/OVERMERCEDES RIVER,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,91.0,182.0,4,7,3,0.0,0.0,3.0,State,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-05-23T00:00:00Z,DIST,True,WORK BEGUN,7,189,1498039.8,1498039.8,0.0,141216.1,0.0,0.0,0,2022-01-07T00:00:00Z,2022-02-10T00:00:00Z,2022-02-22T00:00:00Z,2022-05-20T00:00:00Z,,2022-05-23T00:00:00Z,2022-12-26T00:00:00Z,,,,0.0
11030993,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999263,F455312119,THE STOUT GROUP LLC,,E4V27,"Galindo, Ariam",04,FOURTH,93,PALM BEACH,True,44175215201,N/A,SHEET PILE WALL ON A1A93080000SHEET PILE WALL ON A1A ADJACENT TO JOHN D. MACARTHUR BEACH S,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,MISCELLANEOUS CONSTRUCTION,,25.0,161.0,0,2,2,0.0,0.0,2.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-28T00:00:00Z,DIST,True,WORK BEGUN,2,163,2398227.38,2398227.38,0.0,915361.7,0.0,0.0,0,2021-12-03T00:00:00Z,2022-01-06T00:00:00Z,2022-01-31T00:00:00Z,2022-07-28T00:00:00Z,,2022-07-28T00:00:00Z,2023-01-30T00:00:00Z,,,,0.0
11030994,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999264,F461192152,UAG CONSTRUCTION LLC,,E52A6,"Kemp, Wilkes",05,FIFTH,70,BREVARD,True,43711615201,N/A,SR 528 AND SR 5 (US 1) (STA)70020000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,DRAINAGE IMPROVEMENTS,,323.0,239.0,40,126,86,0.0,0.0,86.0,State,E,$2M - $5M,True,False,https://data.fdot.gov/road/projects/#/ContractId=,2021-10-04T00:00:00Z,DIST,True,WORK BEGUN,126,365,3417738.98,3517738.98,100000.0,2454610.29,0.03,0.0,0,2021-06-02T00:00:00Z,2021-06-21T00:00:00Z,2021-07-08T00:00:00Z,2021-10-04T00:00:00Z,,2021-10-04T00:00:00Z,2022-07-08T00:00:00Z,,,,0.0
11030995,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999265,F591641879,SEACOAST INCORPORATED,,E7P04,"Zafaranian, Farhad",07,SEVENTH,10,HILLSBOROUGH,True,43954915201,N/A,SR 600 (US 92)US 92 (Gandy Bridge) over Old Tampa Bay,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,28.0,180.0,0,0,0,0.0,0.0,0.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-06-20T00:00:00Z,DIST,True,WORK BEGUN,0,180,2419885.0,2419885.0,0.0,344001.35,0.0,0.0,0,2022-02-23T00:00:00Z,2022-03-11T00:00:00Z,2022-03-21T00:00:00Z,2022-06-20T00:00:00Z,,2022-06-20T00:00:00Z,2023-01-14T00:00:00Z,,,,0.0
11030996,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999266,F593044703,CHINCHOR ELECTRIC INC.,,E52B4,"McLemore, Wade   ***Deactivated***",05,FIFTH,75,ORANGE,True,44739515201,N/A,SR 500 (STA)75010000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,PEDESTRIAN SAFETY IMPROVEMENT,,0.0,350.0,0,0,0,0.0,0.0,0.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-08-08T00:00:00Z,DIST,True,WORK BEGUN,0,350,8745313.16,8745313.16,0.0,709915.15,0.0,0.0,0,2021-12-07T00:00:00Z,2022-01-03T00:00:00Z,2022-01-10T00:00:00Z,2022-08-07T00:00:00Z,,2022-08-08T00:00:00Z,2023-07-24T00:00:00Z,,,,0.0
